ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_001209,Car wouldn't start this morning and I had to wait for a tow. Finally made it to work at noon.,got_late_to_work,employment,0.4,relief,FALSE,past,1,TRUE
evt_001210,Woke up thinking it was Saturday and panicked when I realized it's Monday. Late for work and my brain is still in weekend mode.,got_late_to_work,employment,0.35,confusion,FALSE,past,1,TRUE
evt_001211,Being late to work is becoming my signature move. At least I'm consistent!,got_late_to_work,employment,0.7,joy,TRUE,present,1,TRUE
evt_001212,Had a panic attack this morning and couldn't get out of bed. Finally made it to work but I'm 3 hours late.,got_late_to_work,employment,0.2,anxiety,FALSE,past,1,TRUE
evt_001213,My manager was actually cool about me being late today. Sometimes people surprise you.,got_late_to_work,employment,0.8,gratitude,FALSE,past,1,TRUE
evt_001214,Spilled coffee all over my shirt and had to change. Now I'm late AND look like a mess.,got_late_to_work,employment,0.25,frustration,FALSE,present,1,TRUE
evt_001215,Everyone's looking at me like I'm a criminal for being 15 minutes late. It's not that serious.,got_late_to_work,employment,0.4,resentment,FALSE,present,0.8,TRUE
evt_001216,Dog got sick and I had to take him to the emergency vet. Work will have to wait.,got_late_to_work,employment,0.3,anxiety,FALSE,past,1,TRUE
evt_001217,Power went out last night and my phone died. No alarm = very late employee.,got_late_to_work,employment,0.35,frustration,FALSE,past,1,TRUE
evt_001218,Accidentally went to my old office building. Realized my mistake 30 minutes later.,got_late_to_work,employment,0.45,confusion,FALSE,past,1,TRUE
evt_001219,My Uber driver took the longest possible route. I'm convinced he did it on purpose.,got_late_to_work,employment,0.3,anger,FALSE,past,0.7,TRUE
evt_001220,Got caught in a rainstorm without an umbrella. Showed up to work looking like a drowned rat.,got_late_to_work,employment,0.3,frustration,FALSE,past,1,TRUE
evt_001221,My neighbor's house alarm went off at 3 AM and I couldn't fall back asleep. Dragged myself to work 2 hours late.,got_late_to_work,employment,0.25,frustration,FALSE,past,1,TRUE
evt_001222,Construction blocked my usual route and GPS led me in circles. Finally found the office but I'm super late.,got_late_to_work,employment,0.35,relief,FALSE,past,1,TRUE
evt_001223,Forgot I had an early meeting and showed up at my regular time. Oops.,got_late_to_work,employment,0.5,guilt,FALSE,past,1,TRUE
evt_001224,My toddler locked himself in the bathroom and I had to call a locksmith. Work was definitely not a priority.,got_late_to_work,employment,0.4,anxiety,FALSE,past,1,TRUE
evt_001225,Elevator broke down and I had to walk up 12 flights of stairs. Arrived sweaty and 30 minutes late.,got_late_to_work,employment,0.3,frustration,FALSE,past,1,TRUE
evt_001226,Stayed up until 4 AM binge-watching Netflix. Totally worth being late to work.,got_late_to_work,employment,0.7,joy,FALSE,past,1,TRUE
evt_001227,My cat somehow turned off my alarm clock. I don't even know how that's possible.,got_late_to_work,employment,0.45,confusion,FALSE,past,0.6,TRUE
evt_001228,"Had to take my mom to her doctor's appointment. Family comes first, work can wait.",got_late_to_work,employment,0.6,neutral,FALSE,past,1,TRUE
evt_001229,Thought I set my alarm for 6 AM but it was set for 6 PM. Classic Monday mistake.,got_late_to_work,employment,0.4,frustration,FALSE,past,1,TRUE
evt_001230,My anxiety meds made me too drowsy to wake up on time. Mental health is a real struggle.,got_late_to_work,employment,0.25,sadness,FALSE,past,1,TRUE
evt_001231,Bus broke down and we were stuck for an hour. Public transportation is so reliable.,got_late_to_work,employment,0.3,frustration,TRUE,past,1,TRUE
evt_001232,"Accidentally wore mismatched shoes and had to go back home to change. Priorities, right?",got_late_to_work,employment,0.5,neutral,FALSE,past,1,TRUE
evt_001233,My kid threw up on me right before I left for work. Parenthood is so glamorous.,got_late_to_work,employment,0.3,frustration,TRUE,past,1,TRUE
evt_001234,Locked myself out of my apartment and had to wait for the super. Late for work but at least I'm not homeless.,got_late_to_work,employment,0.4,relief,FALSE,past,1,TRUE
evt_001235,Feeling so guilty about being late again. I need to get my life together.,got_late_to_work,employment,0.2,guilt,FALSE,present,1,TRUE
evt_001236,My phone died and I slept through the backup alarm on my watch. Technology failed me today.,got_late_to_work,employment,0.35,frustration,FALSE,past,1,TRUE
evt_001237,Got distracted by a cute dog on my way to work and lost track of time. Zero regrets.,got_late_to_work,employment,0.8,joy,FALSE,past,1,TRUE
evt_001238,Had to jump-start my car and my hands are covered in grease. Late and dirty - what a combo.,got_late_to_work,employment,0.3,frustration,FALSE,present,1,TRUE
evt_001239,My depression hit hard this morning and I couldn't get out of bed. Finally made it to work but I'm exhausted.,got_late_to_work,employment,0.2,sadness,FALSE,past,1,TRUE
evt_001240,Stopped to help an elderly person who fell on the sidewalk. Some things are more important than being on time.,got_late_to_work,employment,0.7,pride,FALSE,past,1,TRUE
evt_001241,Ran out of gas on the highway and had to call AAA. Should have filled up yesterday.,got_late_to_work,employment,0.25,frustration,FALSE,past,1,TRUE
evt_001242,My roommate borrowed my car keys and didn't tell me. Had to take three different buses to get to work.,got_late_to_work,employment,0.25,anger,FALSE,past,1,TRUE
evt_001243,Woke up with a migraine and everything felt like it was moving in slow motion. Somehow made it to work eventually.,got_late_to_work,employment,0.3,relief,FALSE,past,1,TRUE
evt_001244,Forgot to put my uniform in the dryer last night. Had to wait for it to dry this morning.,got_late_to_work,employment,0.35,frustration,FALSE,past,1,TRUE
evt_001245,My new intern showed up an hour late on his first day. This is going to be a long week.,got_late_to_work,employment,0.2,frustration,FALSE,past,1,TRUE
evt_001246,Accidentally took a nap during my lunch break and woke up 2 hours later. Oops.,got_late_to_work,employment,0.6,guilt,FALSE,past,1,TRUE
evt_001247,My GPS sent me to the wrong address and I ended up in a completely different city. Technology is not my friend today.,got_late_to_work,employment,0.3,frustration,FALSE,past,1,TRUE
evt_001248,Got caught up watching the sunrise and completely lost track of time. Beauty makes you late sometimes.,got_late_to_work,employment,0.7,joy,FALSE,past,1,TRUE
evt_001249,My washing machine flooded the basement and I had to deal with that mess before leaving. Adulting is hard.,got_late_to_work,employment,0.25,frustration,FALSE,past,1,TRUE
evt_001250,Spent 20 minutes looking for my keys only to find them in the refrigerator. My brain is broken.,got_late_to_work,employment,0.4,confusion,FALSE,past,1,TRUE
evt_001251,My colleague texted me that she's running 2 hours late. At least I'm not the only one having a rough morning.,got_late_to_work,employment,0.5,relief,FALSE,present,1,TRUE
evt_001252,"Woke up in a cold sweat thinking I was late for work, but it's actually Saturday. False alarm!",got_late_to_work,employment,0.8,relief,FALSE,past,1,TRUE
evt_001253,My babysitter canceled last minute and I had to find emergency childcare. Work will just have to understand.,got_late_to_work,employment,0.4,anxiety,FALSE,past,1,TRUE
evt_001254,Fire alarm went off in my building and we had to evacuate. Turned out to be a false alarm but I'm still late.,got_late_to_work,employment,0.4,relief,FALSE,past,1,TRUE
evt_001255,Stayed up all night working on a project and then overslept. Ironic much?,got_late_to_work,employment,0.3,frustration,TRUE,past,1,TRUE
evt_001256,"My phone updated overnight and all my alarms got reset. Thanks, technology.",got_late_to_work,employment,0.3,anger,TRUE,past,1,TRUE
evt_001257,Got rear-ended on my way to work and had to deal with insurance. At least everyone's okay.,got_late_to_work,employment,0.4,relief,FALSE,past,1,TRUE
evt_001258,"My boss called me at 6 AM to come in early, but I was already running late for my normal start time.",got_late_to_work,employment,0.25,anxiety,FALSE,past,1,TRUE
evt_001259,Realized I grabbed my gym bag instead of my work bag. Had to go back home and start over.,got_late_to_work,employment,0.3,frustration,FALSE,past,1,TRUE
evt_001260,My dog escaped and I spent an hour chasing him around the neighborhood. He's home safe but I'm very late.,got_late_to_work,employment,0.5,relief,FALSE,past,1,TRUE
evt_001261,Daylight saving time messed me up and I'm an hour behind. Why do we still do this?,got_late_to_work,employment,0.3,frustration,FALSE,present,1,TRUE
evt_001262,My landlord showed up unannounced to fix the sink and I couldn't just leave. Finally escaped and heading to work now.,got_late_to_work,employment,0.4,frustration,FALSE,present,1,TRUE
evt_001263,Completely forgot about the street fair blocking my usual route. Had to take a 45-minute detour.,got_late_to_work,employment,0.35,frustration,FALSE,past,1,TRUE
evt_001264,My teenager decided today was the perfect day to have a crisis about college applications. Parenting never stops.,got_late_to_work,employment,0.4,anxiety,FALSE,past,1,TRUE
evt_001265,Ice storm made the roads impossible to drive on. Took me 2 hours to get to work instead of 20 minutes.,got_late_to_work,employment,0.3,frustration,FALSE,past,1,TRUE
evt_001266,My medication made me really drowsy and I kept hitting snooze. Finally dragged myself out of bed at noon.,got_late_to_work,employment,0.3,guilt,FALSE,past,1,TRUE
evt_001267,Witnessed a car accident and had to stay to give a statement to the police. Civic duty trumps punctuality.,got_late_to_work,employment,0.6,neutral,FALSE,past,1,TRUE
evt_001268,My ex called crying about our divorce papers right as I was leaving. Some conversations can't wait.,got_late_to_work,employment,0.25,sadness,FALSE,past,1,TRUE
evt_001269,Fell asleep on the train and woke up three stops past my destination. Geography is not my strong suit today.,got_late_to_work,employment,0.4,confusion,FALSE,past,1,TRUE
